Molecule_Name,connectivity_key,family_id,outer_fold,split_scheme,diagnostic_group_id,diagnostic_murcko_scaffold
OCNT-2318036,YSXZJLYRWWXLBJ,CYP1A2_R22_OCNT-2310153,2,murcko_scaffold,O=C(NC1CCN(c2ccccc2)C1)c1ccccc1,O=C(NC1CCN(c2ccccc2)C1)c1ccccc1
OCNT-2317207,SBRNEVNAKYTEQV,CYP1A2_R22_OCNT-2310153,2,murcko_scaffold,O=C(NC1CCN(c2ccccn2)C1)c1ccncn1,O=C(NC1CCN(c2ccccn2)C1)c1ccncn1
OCNT-2310827,LJFXZOYYLNSQSQ,CYP2C9_R25_OCNT-2313981,2,murcko_scaffold,O=C(NC1CCOc2ccccc21)c1ccc(N2CCCC2)nn1,O=C(NC1CCOc2ccccc21)c1ccc(N2CCCC2)nn1
OCNT-2395679,RNTZGPVNVXBBDD,CYP3A4_R22_OCNT-2311117,2,murcko_scaffold,O=C(NC1CNC1)C1CCNCC1,O=C(NC1CNC1)C1CCNCC1
OCNT-2317504,DOAQIMHBTYEUKO,CYP3A4_R02_OCNT-2312554,2,murcko_scaffold,O=C(NCC1CCCc2ccccc21)N1CCCCC1,O=C(NCC1CCCc2ccccc21)N1CCCCC1
OCNT-2308613,GEIMNQZCPAZKBE,CYP1A2_R06_OCNT-2312418,2,murcko_scaffold,O=C(NCC1CCN(Cc2cccs2)CC1)c1cc(C2CC2)[nH]n1,O=C(NCC1CCN(Cc2cccs2)CC1)c1cc(C2CC2)[nH]n1
OCNT-2310351,KJHJATDGICCULE,CYP2C9_R10_OCNT-2311787,2,murcko_scaffold,O=C(NCC1CN(C2CC2)C(=O)O1)c1cc(-c2ccncc2)nc2ccccc12,O=C(NCC1CN(C2CC2)C(=O)O1)c1cc(-c2ccncc2)nc2ccccc12
OCNT-2395505,DWLVFWAJLJNQFW,CYP1A2_R13_OCNT-2311797,2,murcko_scaffold,O=C(NCCCc1ccccc1)Nc1ccccc1,O=C(NCCCc1ccccc1)Nc1ccccc1
OCNT-2317899,GQHAQPLODRDBSK,CYP3A4_R08_OCNT-2312145,2,murcko_scaffold,O=C(NCCNC(=O)N1CCCC1c1ccccc1)c1cccnc1,O=C(NCCNC(=O)N1CCCC1c1ccccc1)c1cccnc1
OCNT-2318616,RTVWVQOQWOQJJL,CYP3A4_R09_OCNT-2395674,2,murcko_scaffold,O=C(NCCS(=O)(=O)Nc1ccccc1)Nc1ccn(-c2ccccc2)n1,O=C(NCCS(=O)(=O)Nc1ccccc1)Nc1ccn(-c2ccccc2)n1
OCNT-2395275,NGUMOZNITYCJGF,CYP3A4_R09_OCNT-2395674,2,murcko_scaffold,O=C(NCCS(=O)(=O)Nc1ccccc1)Nc1ccn(-c2ccccc2)n1,O=C(NCCS(=O)(=O)Nc1ccccc1)Nc1ccn(-c2ccccc2)n1
OCNT-2395279,JWGGVPCDAXNDKK,CYP3A4_R09_OCNT-2395674,2,murcko_scaffold,O=C(NCCS(=O)(=O)Nc1ccccc1)Nc1ccn(-c2ccccc2)n1,O=C(NCCS(=O)(=O)Nc1ccccc1)Nc1ccn(-c2ccccc2)n1
OCNT-2395283,AVTCWHYPQDBLCG,CYP3A4_R09_OCNT-2395674,2,murcko_scaffold,O=C(NCCS(=O)(=O)Nc1ccccc1)Nc1ccn(-c2ccccc2)n1,O=C(NCCS(=O)(=O)Nc1ccccc1)Nc1ccn(-c2ccccc2)n1
OCNT-2395300,UUFANUQZEIXAIL,CYP3A4_R09_OCNT-2395674,2,murcko_scaffold,O=C(NCCS(=O)(=O)Nc1ccccc1)Nc1ccn(-c2ccccc2)n1,O=C(NCCS(=O)(=O)Nc1ccccc1)Nc1ccn(-c2ccccc2)n1
OCNT-2395648,IJEYSVPOSBTGJK,CYP3A4_R09_OCNT-2395674,2,murcko_scaffold,O=C(NCCS(=O)(=O)Nc1ccccc1)Nc1ccn(-c2ccccc2)n1,O=C(NCCS(=O)(=O)Nc1ccccc1)Nc1ccn(-c2ccccc2)n1
OCNT-2310141,QXRYBUZYONFBEB,CYP3A4_R08_OCNT-2312145,2,murcko_scaffold,O=C(NCCc1ccccc1)c1cn[nH]c1Cc1ccccc1,O=C(NCCc1ccccc1)c1cn[nH]c1Cc1ccccc1
OCNT-2311783,VTTXKWNUEYBJHG,CYP3A4_R16_OCNT-2310606,2,murcko_scaffold,O=C(NCCc1cnn(-c2ccccc2)n1)c1ccccc1,O=C(NCCc1cnn(-c2ccccc2)n1)c1ccccc1
OCNT-2308571,JBLWNFFRBGGQRJ,CYP1A2_R03_OCNT-2310368,2,murcko_scaffold,O=C(NCCc1nnc(-c2ccccc2)o1)c1ccccc1,O=C(NCCc1nnc(-c2ccccc2)o1)c1ccccc1
OCNT-2395282,OSWKQOGJYLYDJV,CYP2C9_R17_OCNT-2309935,2,murcko_scaffold,O=C(NCc1cc2n(n1)CCCC2)NC1CCCCC1,O=C(NCc1cc2n(n1)CCCC2)NC1CCCCC1
OCNT-2311638,DUDNRIVARGBEHO,CYP2C9_R17_OCNT-2309935,2,murcko_scaffold,O=C(NCc1cc2n(n1)CCCC2)c1cnnn1-c1ccccc1,O=C(NCc1cc2n(n1)CCCC2)c1cnnn1-c1ccccc1
OCNT-2312104,ZCWNGZGUCNIROI,CYP1A2_R16_OCNT-2312610,2,murcko_scaffold,O=C(NCc1ccc(-c2ccncc2)cc1)c1ccc2n1CCNC21CCC1,O=C(NCc1ccc(-c2ccncc2)cc1)c1ccc2n1CCNC21CCC1
OCNT-2308520,FVRLQWKIQOWWAO,CYP3A4_R02_OCNT-2312554,2,murcko_scaffold,O=C(NCc1ccc(-n2ccnc2)nc1)NC1COc2ccccc21,O=C(NCc1ccc(-n2ccnc2)nc1)NC1COc2ccccc21
OCNT-2313403,KIKPMPBGGCAAPM,CYP1A2_R16_OCNT-2312610,2,murcko_scaffold,O=C(NCc1ccc(C2CCCCC2)cc1)NCc1cnccn1,O=C(NCc1ccc(C2CCCCC2)cc1)NCc1cnccn1
OCNT-2316072,XFNVKANPQXPLNM,CYP1A2_R02_OCNT-2317954,2,murcko_scaffold,O=C(NCc1cccc(Cn2ccnc2)c1)c1ccc2oc(=O)[nH]c2c1,O=C(NCc1cccc(Cn2ccnc2)c1)c1ccc2oc(=O)[nH]c2c1
OCNT-2311993,OXSVLALMOLJRPR,CYP2C9_R13_OCNT-2315368,2,murcko_scaffold,O=C(NCc1ccccc1)N1CCC(c2nc3ccccc3[nH]2)CC1,O=C(NCc1ccccc1)N1CCC(c2nc3ccccc3[nH]2)CC1
OCNT-2310043,ZSKKBENNGKLPHJ,CYP3A4_R18_OCNT-2395704,2,murcko_scaffold,O=C(NCc1ccccc1)NC1CCCCCC1,O=C(NCc1ccccc1)NC1CCCCCC1
OCNT-2310867,WHGJFJLSFMSHAM,CYP1A2_R19_OCNT-2308635,2,murcko_scaffold,O=C(NCc1ccccc1)c1ccn[nH]1,O=C(NCc1ccccc1)c1ccn[nH]1
OCNT-0497512,SIOCWTZRIYXTEE,CYP3A4_R08_OCNT-2312145,2,murcko_scaffold,O=C(NCc1cccnc1)C12CC3CC(CC(C3)C1)C2,O=C(NCc1cccnc1)C12CC3CC(CC(C3)C1)C2
OCNT-2317109,FIEONCCMRCBAFY,CYP3A4_R02_OCNT-2312554,2,murcko_scaffold,O=C(NCc1ccnc(-n2ccnc2)c1)c1cccnc1,O=C(NCc1ccnc(-n2ccnc2)c1)c1cccnc1
OCNT-2310726,GOHPXULFFDBKGC,CYP2C9_R10_OCNT-2311787,2,murcko_scaffold,O=C(NCc1ccnc2ccccc12)c1ccccc1,O=C(NCc1ccnc2ccccc12)c1ccccc1
OCNT-2311556,CKDAYZQHZOJZGJ,CYP2C9_R22_OCNT-2310562,2,murcko_scaffold,O=C(NCc1ccncc1)N1CCCCC1,O=C(NCc1ccncc1)N1CCCCC1
OCNT-2313039,NPAFTASKBUHIIW,CYP1A2_R09_OCNT-2315130,2,murcko_scaffold,O=C(NCc1coc2ccccc12)c1cn[nH]c1,O=C(NCc1coc2ccccc12)c1cn[nH]c1
OCNT-2309598,XWCLCJYWVJRTHA,CYP1A2_R06_OCNT-2312418,2,murcko_scaffold,O=C(NCc1csc(-c2ccccc2)n1)NC1CCC1,O=C(NCc1csc(-c2ccccc2)n1)NC1CCC1
OCNT-2310365,WOTKHFGJCBUMBM,CYP3A4_R09_OCNT-2395674,2,murcko_scaffold,O=C(NCc1nnc(C2CC2)o1)Nc1ccn(-c2ccccc2)n1,O=C(NCc1nnc(C2CC2)o1)Nc1ccn(-c2ccccc2)n1
OCNT-0475198,NUPQOHBGNAUKPI,CYP1A2_R19_OCNT-2308635,2,murcko_scaffold,O=C(N[C@@H]1CCC[C@@H]1C(=O)NCc1ccccc1)c1cccnc1,O=C(N[C@@H]1CCC[C@@H]1C(=O)NCc1ccccc1)c1cccnc1
OCNT-2318638,LOVRDRMOMCXLJW,CYP2C9_R03_OCNT-2313300,2,murcko_scaffold,O=C(N[C@@H]1CNC[C@H]1c1cnc[nH]1)c1cc[nH]c1,O=C(N[C@@H]1CNC[C@H]1c1cnc[nH]1)c1cc[nH]c1
OCNT-2315191,ADXRQUBBOLTEOW,CYP2C9_R04_OCNT-2316040,2,murcko_scaffold,O=C(N[C@H]1CCC(Cn2ccnc2)C1)c1c[nH]c(-c2ccccc2)c1,O=C(N[C@H]1CCC(Cn2ccnc2)C1)c1c[nH]c(-c2ccccc2)c1
OCNT-2311724,BDFIQPRMLMCODG,CYP2C9_R04_OCNT-2316040,2,murcko_scaffold,O=C(N[C@H]1CCC(Cn2ccnc2)C1)c1cnc2ncccn12,O=C(N[C@H]1CCC(Cn2ccnc2)C1)c1cnc2ncccn12
OCNT-2316247,QFYYABUCQMXEAW,CYP2C9_R04_OCNT-2316040,2,murcko_scaffold,O=C(N[C@H]1CCC(Cn2ccnc2)C1)c1occc1C1CC1,O=C(N[C@H]1CCC(Cn2ccnc2)C1)c1occc1C1CC1
OCNT-2308508,VUWGJWBCZMKTRL,CYP1A2_R04_OCNT-2313567,2,murcko_scaffold,O=C(Nc1c[nH]nc1-c1ccccn1)c1cccc(-n2cccn2)c1,O=C(Nc1c[nH]nc1-c1ccccn1)c1cccc(-n2cccn2)c1
OCNT-2313792,UFRFFDWQHAVRIU,CYP2C9_R23_OCNT-2312797,2,murcko_scaffold,O=C(Nc1cc2n(n1)CCCC2)c1cncs1,O=C(Nc1cc2n(n1)CCCC2)c1cncs1
OCNT-2311215,PGDGGNROTWTVHN,CYP2C9_R19_OCNT-2308674,2,murcko_scaffold,O=C(Nc1ccc(-c2nc3ccccc3[nH]2)cc1)c1ccccc1,O=C(Nc1ccc(-c2nc3ccccc3[nH]2)cc1)c1ccccc1
OCNT-2316408,WEEGQGAXYCRQAE,CYP2C9_R19_OCNT-2308674,2,murcko_scaffold,O=C(Nc1ccc(-c2nc3ccccc3[nH]2)cc1)c1ccccc1,O=C(Nc1ccc(-c2nc3ccccc3[nH]2)cc1)c1ccccc1
OCNT-2313251,STKPDYXEWHQTCA,CYP3A4_R24_OCNT-2311092,2,murcko_scaffold,O=C(Nc1ccc(-n2cccn2)cc1)c1ccnn1-c1ccccc1,O=C(Nc1ccc(-n2cccn2)cc1)c1ccnn1-c1ccccc1
OCNT-2310028,UDOYRVCSKHMUCD,CYP1A2_R13_OCNT-2311797,2,murcko_scaffold,O=C(Nc1ccc(-n2ccnc2)cc1)c1ccccc1,O=C(Nc1ccc(-n2ccnc2)cc1)c1ccccc1
OCNT-2318673,UPCWUTJSUGEWMZ,CYP1A2_R11_OCNT-2313625,2,murcko_scaffold,O=C(Nc1ccc(Oc2ncncc2-c2ccccc2)cc1)c1ccccc1,O=C(Nc1ccc(Oc2ncncc2-c2ccccc2)cc1)c1ccccc1
OCNT-2315082,WCQPNTIVTWMJSZ,CYP2C9_R19_OCNT-2308674,2,murcko_scaffold,O=C(Nc1ccc2c(c1)CNCC2)c1cnc2ccccc2c1,O=C(Nc1ccc2c(c1)CNCC2)c1cnc2ccccc2c1
OCNT-2395419,IDRBFVDPCUUZRD,CYP3A4_R20_OCNT-2395303,2,murcko_scaffold,O=C(Nc1ccc2c(c1)OCO2)C1CCN(C(=O)c2ccc[nH]2)CC1,O=C(Nc1ccc2c(c1)OCO2)C1CCN(C(=O)c2ccc[nH]2)CC1
OCNT-2314567,KXMATESBGAVCSV,CYP1A2_R14_OCNT-2317761,2,murcko_scaffold,O=C(Nc1cccc(-c2ccn[nH]2)c1)c1ccccn1,O=C(Nc1cccc(-c2ccn[nH]2)c1)c1ccccn1
OCNT-2316976,XMGORMGYUQDAAL,CYP1A2_R14_OCNT-2317761,2,murcko_scaffold,O=C(Nc1cccc(-c2cn[nH]c2)c1)c1cccc2c1OCO2,O=C(Nc1cccc(-c2cn[nH]c2)c1)c1cccc2c1OCO2
OCNT-2315948,OXQOIQHDEIKJRI,CYP1A2_R05_OCNT-2310298,2,murcko_scaffold,O=C(Nc1cccc(-c2cn[nH]c2)c1)c1cnc(-c2cnoc2)s1,O=C(Nc1cccc(-c2cn[nH]c2)c1)c1cnc(-c2cnoc2)s1
OCNT-2311669,GQZZKRNBYZPRCE,CYP1A2_R02_OCNT-2317954,2,murcko_scaffold,O=C(Nc1cccc(Cn2ccnc2)c1)c1ccc(Cc2nnc[nH]2)cc1,O=C(Nc1cccc(Cn2ccnc2)c1)c1ccc(Cc2nnc[nH]2)cc1
OCNT-2313023,AYMXSLBJADKSFF,CYP1A2_R11_OCNT-2313625,2,murcko_scaffold,O=C(Nc1cccc(S(=O)(=O)Nc2ccccc2)c1)c1cccnc1,O=C(Nc1cccc(S(=O)(=O)Nc2ccccc2)c1)c1cccnc1
OCNT-2314809,KPCBJDYSXNGNDR,CYP1A2_R17_OCNT-2316906,2,murcko_scaffold,O=C(Nc1cccc2c1CCN2)c1ccn(-c2ccccc2)n1,O=C(Nc1cccc2c1CCN2)c1ccn(-c2ccccc2)n1
OCNT-2311574,IXIWLXFULLNPDO,CYP1A2_R19_OCNT-2308635,2,murcko_scaffold,O=C(Nc1ccccc1)C1CCCc2[nH]ncc21,O=C(Nc1ccccc1)C1CCCc2[nH]ncc21
OCNT-0495765,AFAFDMOIWWTYNC,CYP2C9_R10_OCNT-2311787,2,murcko_scaffold,O=C(Nc1ccccc1)c1cc(-c2ccccc2)nc2ccccc12,O=C(Nc1ccccc1)c1cc(-c2ccccc2)nc2ccccc12
OCNT-0493958,UEAMJCFZTDEOAL,CYP3A4_R05_OCNT-2314300,2,murcko_scaffold,O=C(Nc1ccccc1)c1ccc2ccccc2c1,O=C(Nc1ccccc1)c1ccc2ccccc2c1
OCNT-2315734,VYZSNRUMPKDNLT,CYP1A2_R05_OCNT-2310298,2,murcko_scaffold,O=C(Nc1ccccc1)c1scnc1-c1ccccc1,O=C(Nc1ccccc1)c1scnc1-c1ccccc1
OCNT-2310831,VNCFAVVBLJJAFO,CYP2C9_R15_OCNT-2318117,2,murcko_scaffold,O=C(Nc1ccccn1)C1CCN(c2ccncn2)CC1,O=C(Nc1ccccn1)C1CCN(c2ccncn2)CC1
OCNT-2318324,WKLFNRWGRUQSCD,CYP2C9_R15_OCNT-2318117,2,murcko_scaffold,O=C(Nc1ccn(-c2ccccc2)n1)N1CCCCC1,O=C(Nc1ccn(-c2ccccc2)n1)N1CCCCC1
OCNT-2315126,VJHDBUJUYUPJJI,CYP1A2_R11_OCNT-2313625,2,murcko_scaffold,O=C(Nc1ccn[nH]1)c1cccc2cccnc12,O=C(Nc1ccn[nH]1)c1cccc2cccnc12
OCNT-2315087,JCPHKQUSKIQDIE,CYP1A2_R23_OCNT-2317285,2,murcko_scaffold,O=C(Nc1ccncn1)N1CCC(Cc2ccccc2)C1,O=C(Nc1ccncn1)N1CCC(Cc2ccccc2)C1
OCNT-2318639,MNPGBPBPRIRZDE,CYP3A4_R12_OCNT-2311697,2,murcko_scaffold,O=C(Nc1ccncn1)N1CCCCCC1c1ccccc1,O=C(Nc1ccncn1)N1CCCCCC1c1ccccc1
OCNT-2310913,NADVEOZBBSLZOC,CYP1A2_R02_OCNT-2317954,2,murcko_scaffold,O=C(Nc1cn(Cc2ccccc2)nn1)c1ccc(Cn2ccnc2)cc1,O=C(Nc1cn(Cc2ccccc2)nn1)c1ccc(Cn2ccnc2)cc1
OCNT-2310979,ZNZJGCOJFHWZII,CYP3A4_R24_OCNT-2311092,2,murcko_scaffold,O=C(Nc1cnn(-c2ccccc2)c1)c1ccc(-n2cncn2)cc1,O=C(Nc1cnn(-c2ccccc2)c1)c1ccc(-n2cncn2)cc1
OCNT-2310834,MLYVEOMHGDYSSG,CYP2C9_R08_OCNT-2312606,2,murcko_scaffold,O=C(c1cc2ccccc2[nH]1)N1CCC(N2CCS(=O)(=O)CC2)CC1,O=C(c1cc2ccccc2[nH]1)N1CCC(N2CCS(=O)(=O)CC2)CC1
OCNT-2313522,NXAQFXFUPZLHKK,CYP2C9_R01_OCNT-2315972,2,murcko_scaffold,O=C(c1ccc2[nH]ccc2c1)N1CCC(c2c[nH]cn2)CC1,O=C(c1ccc2[nH]ccc2c1)N1CCC(c2c[nH]cn2)CC1
OCNT-2310904,SALPRQGNBKYGBL,CYP2C9_R08_OCNT-2312606,2,murcko_scaffold,O=C(c1ccc2c(c1)[nH]c(=O)n2C1CC1)N1CCS(=O)(=O)C2CCCC21,O=C(c1ccc2c(c1)[nH]c(=O)n2C1CC1)N1CCS(=O)(=O)C2CCCC21
OCNT-2314037,WDHJJQQNQJWHFH,CYP2C9_R07_OCNT-2314387,2,murcko_scaffold,O=C(c1ccccc1)N1CCC(Oc2ccccc2)CC1,O=C(c1ccccc1)N1CCC(Oc2ccccc2)CC1
OCNT-2315498,KYQVKLFQOSOPNM,CYP3A4_R05_OCNT-2314300,2,murcko_scaffold,O=C(c1ccccc1)N1CCN(C(=O)c2ccccc2)CC1,O=C(c1ccccc1)N1CCN(C(=O)c2ccccc2)CC1
OCNT-2308504,WNVJJXBDZXMAAQ,CYP2C9_R16_OCNT-2310262,2,murcko_scaffold,O=C(c1ccccc1)N1CCN(c2cc(N3CCCC3)ncn2)CC1,O=C(c1ccccc1)N1CCN(c2cc(N3CCCC3)ncn2)CC1
OCNT-2313225,QNBRVDKSFRVUDJ,CYP2C9_R16_OCNT-2310262,2,murcko_scaffold,O=C(c1ccccc1)N1CCN(c2ccncn2)CC1,O=C(c1ccccc1)N1CCN(c2ccncn2)CC1
OCNT-2328330,CPEUVMUXAHMANV,CYP2C9_R19_OCNT-2308674,2,murcko_scaffold,O=C(c1ccccc1)c1ccc2[nH]cnc2c1,O=C(c1ccccc1)c1ccc2[nH]cnc2c1
OCNT-2310579,ADAXQGHVJCOVAG,CYP2C9_R16_OCNT-2310262,2,murcko_scaffold,O=C(c1ccoc1)N1CCN(c2ccccn2)CC1,O=C(c1ccoc1)N1CCN(c2ccccn2)CC1
OCNT-2311240,QKXALNDLTVLRJT,CYP1A2_R14_OCNT-2317761,2,murcko_scaffold,O=C1CC(C(=O)Nc2cccc(-c3cn[nH]c3)c2)CN1,O=C1CC(C(=O)Nc2cccc(-c3cn[nH]c3)c2)CN1
OCNT-2395490,CRMFSWNFDRJFJV,CYP3A4_R04_OCNT-2395590,2,murcko_scaffold,O=C1CCC(c2ccccc2NS(=O)(=O)c2sccc2C2CC2)N1,O=C1CCC(c2ccccc2NS(=O)(=O)c2sccc2C2CC2)N1
OCNT-2395481,ANKYSPAPZXZRKL,CYP3A4_R10_OCNT-2313429,2,murcko_scaffold,O=C1CCCN1CCCNS(=O)(=O)c1ccccc1,O=C1CCCN1CCCNS(=O)(=O)c1ccccc1
OCNT-2395634,SJDBXHGBFBTMPJ,CYP3A4_R10_OCNT-2313429,2,murcko_scaffold,O=C1CCCN1CCCNS(=O)(=O)c1ccccc1,O=C1CCCN1CCCNS(=O)(=O)c1ccccc1
OCNT-2311180,NHWOTDZJNFARDD,CYP3A4_R10_OCNT-2313429,2,murcko_scaffold,O=C1CCCN1c1ccc(NS(=O)(=O)c2cccnc2)cc1,O=C1CCCN1c1ccc(NS(=O)(=O)c2cccnc2)cc1
OCNT-2314172,VEUVBVWSGSYXGX,CYP3A4_R10_OCNT-2313429,2,murcko_scaffold,O=C1CCCN1c1ccc(S(=O)(=O)N2CCCC2)cc1,O=C1CCCN1c1ccc(S(=O)(=O)N2CCCC2)cc1
OCNT-2311823,BXVZTCGLMPJMGU,CYP2C9_R04_OCNT-2316040,2,murcko_scaffold,O=C1NCc2cc(C(=O)N[C@H]3CCC(Cn4ccnc4)C3)ccc2N1,O=C1NCc2cc(C(=O)N[C@H]3CCC(Cn4ccnc4)C3)ccc2N1
OCNT-0495774,LGKQKELVYYSUHI,CYP3A4_R06_OCNT-2395727,2,murcko_scaffold,O=S(=O)(NCc1ccncc1)c1ccccc1,O=S(=O)(NCc1ccncc1)c1ccccc1
OCNT-2312433,WRDMUKPMUYKYCW,CYP3A4_R10_OCNT-2313429,2,murcko_scaffold,O=S(=O)(Nc1ccc(-c2ccccc2)cc1)c1ccccc1,O=S(=O)(Nc1ccc(-c2ccccc2)cc1)c1ccccc1
OCNT-2318048,YXWUJBCMCDTVMO,CYP3A4_R21_OCNT-2395511,2,murcko_scaffold,O=S(=O)(Nc1ccccc1)c1cnn(C2CCC2)c1,O=S(=O)(Nc1ccccc1)c1cnn(C2CCC2)c1
OCNT-2395308,WAHYSPDEZQDNBT,CYP3A4_R21_OCNT-2395511,2,murcko_scaffold,O=S(=O)(Nc1ccccc1)c1cnn(C2CCC2)c1,O=S(=O)(Nc1ccccc1)c1cnn(C2CCC2)c1
OCNT-2395504,JDULGAIJOJJFGG,CYP3A4_R21_OCNT-2395511,2,murcko_scaffold,O=S(=O)(Nc1ccccc1)c1cnn(C2CCC2)c1,O=S(=O)(Nc1ccccc1)c1cnn(C2CCC2)c1
OCNT-2395701,MGTAKCACXPHWCG,CYP3A4_R21_OCNT-2395511,2,murcko_scaffold,O=S(=O)(Nc1ccccc1)c1cnn(C2CCC2)c1,O=S(=O)(Nc1ccccc1)c1cnn(C2CCC2)c1
OCNT-2395594,OVAGPSZPAVXQQC,CYP3A4_R04_OCNT-2395590,2,murcko_scaffold,O=S(=O)(Nc1ccccc1)c1sccc1C1CC1,O=S(=O)(Nc1ccccc1)c1sccc1C1CC1
OCNT-2395606,OYBCLJJKAIHXRC,CYP3A4_R04_OCNT-2395590,2,murcko_scaffold,O=S(=O)(Nc1ccccc1)c1sccc1C1CC1,O=S(=O)(Nc1ccccc1)c1sccc1C1CC1
OCNT-2395327,PBZGCLVVCQILOX,CYP3A4_R17_OCNT-2316432,2,murcko_scaffold,O=S(=O)(Nc1ccccc1N1CCOCC1)c1ccccc1,O=S(=O)(Nc1ccccc1N1CCOCC1)c1ccccc1
OCNT-2395541,UKXDNQVGUXFCMX,CYP3A4_R17_OCNT-2316432,2,murcko_scaffold,O=S(=O)(Nc1ccccc1N1CCOCC1)c1ccccc1,O=S(=O)(Nc1ccccc1N1CCOCC1)c1ccccc1
OCNT-2395546,LHVZLEPXLOJWSU,CYP3A4_R17_OCNT-2316432,2,murcko_scaffold,O=S(=O)(Nc1ccccc1N1CCOCC1)c1ccccc1,O=S(=O)(Nc1ccccc1N1CCOCC1)c1ccccc1
OCNT-2395607,RFCVVICONKLKDS,CYP3A4_R17_OCNT-2316432,2,murcko_scaffold,O=S(=O)(Nc1ccccc1N1CCOCC1)c1ccccc1,O=S(=O)(Nc1ccccc1N1CCOCC1)c1ccccc1
OCNT-2395690,JLOUEWPKMPUJBL,CYP3A4_R17_OCNT-2316432,2,murcko_scaffold,O=S(=O)(Nc1ccccc1N1CCOCC1)c1ccccc1,O=S(=O)(Nc1ccccc1N1CCOCC1)c1ccccc1
OCNT-2395758,VGKTZOSSNOYRLG,CYP3A4_R17_OCNT-2316432,2,murcko_scaffold,O=S(=O)(Nc1ccccc1N1CCOCC1)c1ccccc1,O=S(=O)(Nc1ccccc1N1CCOCC1)c1ccccc1
OCNT-2395796,FUKVXEGKZLQFNL,CYP3A4_R17_OCNT-2316432,2,murcko_scaffold,O=S(=O)(Nc1ccccc1N1CCOCC1)c1ccccc1,O=S(=O)(Nc1ccccc1N1CCOCC1)c1ccccc1
OCNT-2395691,KNRNLLFRPUTOJS,CYP3A4_R21_OCNT-2395511,2,murcko_scaffold,O=S(=O)(Nc1cnccn1)c1cnn(C2CCCC2)c1,O=S(=O)(Nc1cnccn1)c1cnn(C2CCCC2)c1
OCNT-0493949,NVDBBGBUTKLRSN,CYP2C9_R08_OCNT-2312606,2,murcko_scaffold,O=c1[nH]c2ccccc2n1C1CCN(CCOc2ccccc2)CC1,O=c1[nH]c2ccccc2n1C1CCN(CCOc2ccccc2)CC1
OCNT-2313024,ZTZAJUSBKHCWHO,CYP1A2_R01_OCNT-2316568,2,murcko_scaffold,c1cc(Cn2ccnc2)cc(-c2noc(-c3cn(-c4cccc5cccnc45)nn3)n2)c1,c1cc(Cn2ccnc2)cc(-c2noc(-c3cn(-c4cccc5cccnc45)nn3)n2)c1
OCNT-2311532,WNVZWNWYYUTQII,CYP1A2_R01_OCNT-2316568,2,murcko_scaffold,c1ccc(-c2cccc(Cn3ccnc3)c2)cc1,c1ccc(-c2cccc(Cn3ccnc3)c2)cc1
OCNT-2395390,UXTJYBXFNHLFDQ,CYP1A2_R12_OCNT-2318111,2,murcko_scaffold,c1ccc(-c2cn(Cc3noc(C4CCCCC4)n3)nn2)cc1,c1ccc(-c2cn(Cc3noc(C4CCCCC4)n3)nn2)cc1
OCNT-0458076,CEQWVPVLJFJUBO,CYP2C9_R10_OCNT-2311787,2,murcko_scaffold,c1ccc(-n2cc(-c3ccc4ccccc4n3)cn2)cc1,c1ccc(-n2cc(-c3ccc4ccccc4n3)cn2)cc1
OCNT-2395530,KXEYOSCNJBANRN,CYP3A4_R09_OCNT-2395674,2,murcko_scaffold,c1ccc(-n2cccn2)cc1,c1ccc(-n2cccn2)cc1
OCNT-2312890,QIHKGMKUENLTSR,CYP2C9_R06_OCNT-2310890,2,murcko_scaffold,c1ccc(-n2ccnc2)nc1,c1ccc(-n2ccnc2)nc1
OCNT-2314927,OJISFMIUEGMAME,CYP2C9_R02_OCNT-2312302,2,murcko_scaffold,c1ccc(-n2cnc3ccccc32)cc1,c1ccc(-n2cnc3ccccc32)cc1
OCNT-2310442,VTMZRYUXSIFDIG,CYP1A2_R19_OCNT-2308635,2,murcko_scaffold,c1ccc(C(CNC2CCc3cn[nH]c3C2)N2CCCCC2)cc1,c1ccc(C(CNC2CCc3cn[nH]c3C2)N2CCCCC2)cc1
OCNT-2314395,NLONLIALNPPOCL,CYP1A2_R18_OCNT-2315212,2,murcko_scaffold,c1ccc(CC2CN(c3nc4cnccc4[nH]3)CCO2)cc1,c1ccc(CC2CN(c3nc4cnccc4[nH]3)CCO2)cc1
OCNT-0022315,HRRBJVNMSRJFHQ,CYP1A2_R20_OCNT-0018684,2,murcko_scaffold,c1ccc(N2CCN(CCCOc3cccc4ccccc34)CC2)cc1,c1ccc(N2CCN(CCCOc3cccc4ccccc34)CC2)cc1
OCNT-2309179,BWWQNTFNKYNBID,CYP3A4_R01_OCNT-2310988,2,murcko_scaffold,c1ccc(NCc2ccc(-n3ccnc3)cc2)nc1,c1ccc(NCc2ccc(-n3ccnc3)cc2)nc1
OCNT-0479263,RUMIJLFNXPYRCD,CYP1A2_R25_OCNT-0478585,2,murcko_scaffold,c1ccc(Oc2ccc(Nc3c4c(nc5ccccc35)CCCC4)cc2)cc1,c1ccc(Oc2ccc(Nc3c4c(nc5ccccc35)CCCC4)cc2)cc1
OCNT-2328784,CVXBEEMKQHEXEN,CYP1A2_R20_OCNT-0018684,2,murcko_scaffold,c1ccc2ccccc2c1,c1ccc2ccccc2c1
