Molecule_Name,connectivity_key,family_id,outer_fold,analog_unit_rank,tanimoto_to_anchor,unit_min_tanimoto_to_anchor,anchor_Molecule_Name,anchor_connectivity_key,anchor_isoform,anchor_rank,anchor_candidate_rank,anchor_direct_pIC50
OCNT-2314190,DOFQECKISJCOKJ,CYP2C9_R22_OCNT-2310562,2,9,0.3375,0.3375,OCNT-2310562,HSFFJASGMZOXAD,CYP2C9,22,212,5.32258185
OCNT-2317879,GEIDIRGYDXGKAI,CYP2C9_R22_OCNT-2310562,2,10,0.3333333333333333,0.3333333333333333,OCNT-2310562,HSFFJASGMZOXAD,CYP2C9,22,212,5.32258185
OCNT-2310437,RFHWZVNSOBPKEO,CYP3A4_R01_OCNT-2310988,2,1,0.5138888888888888,0.5138888888888888,OCNT-2310988,DPCRFIMDLMABSP,CYP3A4,1,1,7.186665953
OCNT-2310581,QQULOXRKJYHTLY,CYP3A4_R01_OCNT-2310988,2,2,0.5072463768115942,0.5072463768115942,OCNT-2310988,DPCRFIMDLMABSP,CYP3A4,1,1,7.186665953
OCNT-2317345,XBWYDJLBZXBPSD,CYP3A4_R01_OCNT-2310988,2,3,0.5072463768115942,0.5072463768115942,OCNT-2310988,DPCRFIMDLMABSP,CYP3A4,1,1,7.186665953
OCNT-2318340,DOQJOKBIOMCLJC,CYP3A4_R01_OCNT-2310988,2,4,0.5072463768115942,0.5072463768115942,OCNT-2310988,DPCRFIMDLMABSP,CYP3A4,1,1,7.186665953
OCNT-2315994,LQLLHNXDSQWNGR,CYP3A4_R01_OCNT-2310988,2,5,0.5,0.5,OCNT-2310988,DPCRFIMDLMABSP,CYP3A4,1,1,7.186665953
OCNT-2309179,BWWQNTFNKYNBID,CYP3A4_R01_OCNT-2310988,2,6,0.4861111111111111,0.4861111111111111,OCNT-2310988,DPCRFIMDLMABSP,CYP3A4,1,1,7.186665953
OCNT-2310627,YFUROBGDXNFDCC,CYP3A4_R01_OCNT-2310988,2,7,0.4861111111111111,0.4861111111111111,OCNT-2310988,DPCRFIMDLMABSP,CYP3A4,1,1,7.186665953
OCNT-2310864,HPRJCYLZBJNKRA,CYP3A4_R01_OCNT-2310988,2,8,0.47297297297297297,0.47297297297297297,OCNT-2310988,DPCRFIMDLMABSP,CYP3A4,1,1,7.186665953
OCNT-2310736,ABVGSGYZENIXJG,CYP3A4_R01_OCNT-2310988,2,9,0.4675324675324675,0.4675324675324675,OCNT-2310988,DPCRFIMDLMABSP,CYP3A4,1,1,7.186665953
OCNT-2311621,VHKOXEATTOABCX,CYP3A4_R01_OCNT-2310988,2,10,0.4666666666666667,0.4666666666666667,OCNT-2310988,DPCRFIMDLMABSP,CYP3A4,1,1,7.186665953
OCNT-2318184,BJPFWDUUOUASTR,CYP3A4_R06_OCNT-2395727,2,1,0.6,0.6,OCNT-2395727,QEGGWMNIQSHUTK,CYP3A4,6,11,6.421514082
OCNT-2395443,TVTPOERDJDYHCW,CYP3A4_R06_OCNT-2395727,2,2,0.52,0.52,OCNT-2395727,QEGGWMNIQSHUTK,CYP3A4,6,11,6.421514082
OCNT-2395415,FVXLSWCXTDUJFQ,CYP3A4_R06_OCNT-2395727,2,3,0.47058823529411764,0.47058823529411764,OCNT-2395727,QEGGWMNIQSHUTK,CYP3A4,6,11,6.421514082
OCNT-0495774,LGKQKELVYYSUHI,CYP3A4_R06_OCNT-2395727,2,4,0.4375,0.4375,OCNT-2395727,QEGGWMNIQSHUTK,CYP3A4,6,11,6.421514082
OCNT-2395444,PEVSJIALOQACCU,CYP3A4_R06_OCNT-2395727,2,5,0.41379310344827586,0.41379310344827586,OCNT-2395727,QEGGWMNIQSHUTK,CYP3A4,6,11,6.421514082
OCNT-2395781,JNMBUNCAVAQQQX,CYP3A4_R06_OCNT-2395727,2,6,0.4074074074074074,0.4074074074074074,OCNT-2395727,QEGGWMNIQSHUTK,CYP3A4,6,11,6.421514082
OCNT-2395545,FYLPHAGAZIRQRL,CYP3A4_R06_OCNT-2395727,2,7,0.40384615384615385,0.40384615384615385,OCNT-2395727,QEGGWMNIQSHUTK,CYP3A4,6,11,6.421514082
OCNT-2395469,BLLDJUUCAMPQMW,CYP3A4_R06_OCNT-2395727,2,8,0.4,0.4,OCNT-2395727,QEGGWMNIQSHUTK,CYP3A4,6,11,6.421514082
OCNT-2395526,MDSCGAYNORUSAZ,CYP3A4_R06_OCNT-2395727,2,9,0.3888888888888889,0.3888888888888889,OCNT-2395727,QEGGWMNIQSHUTK,CYP3A4,6,11,6.421514082
OCNT-2395721,BAMCAUBMJPYDDW,CYP3A4_R06_OCNT-2395727,2,10,0.3582089552238806,0.3582089552238806,OCNT-2395727,QEGGWMNIQSHUTK,CYP3A4,6,11,6.421514082
OCNT-2315960,IEXQMLIWZWKXBA,CYP3A4_R11_OCNT-2309844,2,1,0.5774647887323944,0.5774647887323944,OCNT-2309844,GGSBXNSPXLOOHI,CYP3A4,11,40,6.04559205
OCNT-2316959,QCFAHERSFSXCNA,CYP3A4_R11_OCNT-2309844,2,2,0.4927536231884058,0.4927536231884058,OCNT-2309844,GGSBXNSPXLOOHI,CYP3A4,11,40,6.04559205
OCNT-2314717,OSTWVWUINOEZHS,CYP3A4_R11_OCNT-2309844,2,3,0.48,0.48,OCNT-2309844,GGSBXNSPXLOOHI,CYP3A4,11,40,6.04559205
OCNT-2315996,XEMCUDAQPISXBU,CYP3A4_R11_OCNT-2309844,2,4,0.3625,0.3625,OCNT-2309844,GGSBXNSPXLOOHI,CYP3A4,11,40,6.04559205
OCNT-2313865,NIYULIQCZVFWLR,CYP3A4_R11_OCNT-2309844,2,5,0.358974358974359,0.358974358974359,OCNT-2309844,GGSBXNSPXLOOHI,CYP3A4,11,40,6.04559205
OCNT-2316697,FMZDTWSZRNKGID,CYP3A4_R11_OCNT-2309844,2,6,0.35714285714285715,0.35714285714285715,OCNT-2309844,GGSBXNSPXLOOHI,CYP3A4,11,40,6.04559205
OCNT-2317818,CPILBGUKHQTHAL,CYP3A4_R11_OCNT-2309844,2,7,0.35526315789473684,0.35526315789473684,OCNT-2309844,GGSBXNSPXLOOHI,CYP3A4,11,40,6.04559205
OCNT-2318463,PVCJAHQCQKVCAF,CYP3A4_R11_OCNT-2309844,2,8,0.3375,0.3375,OCNT-2309844,GGSBXNSPXLOOHI,CYP3A4,11,40,6.04559205
OCNT-2316721,YVLRYYJNSUZEGJ,CYP3A4_R11_OCNT-2309844,2,9,0.3372093023255814,0.3372093023255814,OCNT-2309844,GGSBXNSPXLOOHI,CYP3A4,11,40,6.04559205
OCNT-2317346,GWBBYACWVZJDHF,CYP3A4_R11_OCNT-2309844,2,10,0.3333333333333333,0.3333333333333333,OCNT-2309844,GGSBXNSPXLOOHI,CYP3A4,11,40,6.04559205
OCNT-2316303,WJSGRZXGMIBXIR,CYP3A4_R16_OCNT-2310606,2,1,0.4696969696969697,0.4696969696969697,OCNT-2310606,DTKNSZIBMSDKHW,CYP3A4,16,51,5.955765657
OCNT-2310612,JMYVKSYNRSDSAR,CYP3A4_R16_OCNT-2310606,2,2,0.4393939393939394,0.4393939393939394,OCNT-2310606,DTKNSZIBMSDKHW,CYP3A4,16,51,5.955765657
OCNT-2315632,IDAOTOFLIMUVOO,CYP3A4_R16_OCNT-2310606,2,3,0.43661971830985913,0.43661971830985913,OCNT-2310606,DTKNSZIBMSDKHW,CYP3A4,16,51,5.955765657
OCNT-2311783,VTTXKWNUEYBJHG,CYP3A4_R16_OCNT-2310606,2,4,0.4057971014492754,0.4057971014492754,OCNT-2310606,DTKNSZIBMSDKHW,CYP3A4,16,51,5.955765657
OCNT-2310674,FLYOLZFPQYWAFT,CYP3A4_R16_OCNT-2310606,2,5,0.40298507462686567,0.40298507462686567,OCNT-2310606,DTKNSZIBMSDKHW,CYP3A4,16,51,5.955765657
OCNT-0482584,MCLKMFFVUMBCRO,CYP3A4_R16_OCNT-2310606,2,6,0.3972602739726027,0.3972602739726027,OCNT-2310606,DTKNSZIBMSDKHW,CYP3A4,16,51,5.955765657
OCNT-2309664,NCBDIAFDYAWTPW,CYP3A4_R16_OCNT-2310606,2,7,0.391304347826087,0.391304347826087,OCNT-2310606,DTKNSZIBMSDKHW,CYP3A4,16,51,5.955765657
OCNT-0482580,WFYASAYYRRLYFU,CYP3A4_R16_OCNT-2310606,2,8,0.3835616438356164,0.3835616438356164,OCNT-2310606,DTKNSZIBMSDKHW,CYP3A4,16,51,5.955765657
OCNT-0482558,KICVPDBXBQZHJU,CYP3A4_R16_OCNT-2310606,2,9,0.38028169014084506,0.38028169014084506,OCNT-2310606,DTKNSZIBMSDKHW,CYP3A4,16,51,5.955765657
OCNT-2312594,UZNUUAMSRUJWQX,CYP3A4_R16_OCNT-2310606,2,10,0.37681159420289856,0.37681159420289856,OCNT-2310606,DTKNSZIBMSDKHW,CYP3A4,16,51,5.955765657
OCNT-2395701,MGTAKCACXPHWCG,CYP3A4_R21_OCNT-2395511,2,1,0.6415094339622641,0.6415094339622641,OCNT-2395511,UWJNFPGTVMJANB,CYP3A4,21,91,5.78345141
OCNT-2395308,WAHYSPDEZQDNBT,CYP3A4_R21_OCNT-2395511,2,2,0.559322033898305,0.559322033898305,OCNT-2395511,UWJNFPGTVMJANB,CYP3A4,21,91,5.78345141
OCNT-2395498,ZEFQTTZQITUPDD,CYP3A4_R21_OCNT-2395511,2,3,0.5454545454545454,0.5454545454545454,OCNT-2395511,UWJNFPGTVMJANB,CYP3A4,21,91,5.78345141
OCNT-2395504,JDULGAIJOJJFGG,CYP3A4_R21_OCNT-2395511,2,4,0.5370370370370371,0.5370370370370371,OCNT-2395511,UWJNFPGTVMJANB,CYP3A4,21,91,5.78345141
OCNT-2318155,KVARMYQTKIRGCQ,CYP3A4_R21_OCNT-2395511,2,5,0.5333333333333333,0.5333333333333333,OCNT-2395511,UWJNFPGTVMJANB,CYP3A4,21,91,5.78345141
OCNT-2395691,KNRNLLFRPUTOJS,CYP3A4_R21_OCNT-2395511,2,6,0.5272727272727272,0.5272727272727272,OCNT-2395511,UWJNFPGTVMJANB,CYP3A4,21,91,5.78345141
OCNT-2318048,YXWUJBCMCDTVMO,CYP3A4_R21_OCNT-2395511,2,7,0.5166666666666667,0.5166666666666667,OCNT-2395511,UWJNFPGTVMJANB,CYP3A4,21,91,5.78345141
OCNT-2309232,MKUCLUPMYFFFGY,CYP3A4_R21_OCNT-2395511,2,8,0.5,0.5,OCNT-2395511,UWJNFPGTVMJANB,CYP3A4,21,91,5.78345141
OCNT-2395396,MDZJZRZSDPJNQV,CYP3A4_R21_OCNT-2395511,2,9,0.5,0.5,OCNT-2395511,UWJNFPGTVMJANB,CYP3A4,21,91,5.78345141
OCNT-2395309,TXJZXCYMSCFYJB,CYP3A4_R21_OCNT-2395511,2,10,0.4827586206896552,0.4827586206896552,OCNT-2395511,UWJNFPGTVMJANB,CYP3A4,21,91,5.78345141
OCNT-2312382,VHIULUXMPVVLQW,CYP1A2_R04_OCNT-2313567,3,1,0.5161290322580645,0.5161290322580645,OCNT-2313567,DHNZZMXDGCZABY,CYP1A2,4,22,6.993996538
OCNT-2314884,LHONXHPIOQMVRB,CYP1A2_R04_OCNT-2313567,3,2,0.5,0.5,OCNT-2313567,DHNZZMXDGCZABY,CYP1A2,4,22,6.993996538
OCNT-2308508,VUWGJWBCZMKTRL,CYP1A2_R04_OCNT-2313567,3,3,0.4520547945205479,0.4520547945205479,OCNT-2313567,DHNZZMXDGCZABY,CYP1A2,4,22,6.993996538
OCNT-2316486,DNDOJKITKZLECV,CYP1A2_R04_OCNT-2313567,3,4,0.39473684210526316,0.39473684210526316,OCNT-2313567,DHNZZMXDGCZABY,CYP1A2,4,22,6.993996538
OCNT-2315030,JAHCDTOPQPDPHN,CYP1A2_R04_OCNT-2313567,3,5,0.37681159420289856,0.37681159420289856,OCNT-2313567,DHNZZMXDGCZABY,CYP1A2,4,22,6.993996538
OCNT-2308896,IWYYRRQCEGSTII,CYP1A2_R04_OCNT-2313567,3,6,0.36619718309859156,0.36619718309859156,OCNT-2313567,DHNZZMXDGCZABY,CYP1A2,4,22,6.993996538
OCNT-2309376,GBUSLTPPAQKFHD,CYP1A2_R04_OCNT-2313567,3,7,0.352112676056338,0.352112676056338,OCNT-2313567,DHNZZMXDGCZABY,CYP1A2,4,22,6.993996538
OCNT-2315906,FJQDILFBCXCGIP,CYP1A2_R04_OCNT-2313567,3,8,0.35135135135135137,0.35135135135135137,OCNT-2313567,DHNZZMXDGCZABY,CYP1A2,4,22,6.993996538
OCNT-2313948,BZVHKYBWSDLONO,CYP1A2_R04_OCNT-2313567,3,9,0.3382352941176471,0.3382352941176471,OCNT-2313567,DHNZZMXDGCZABY,CYP1A2,4,22,6.993996538
OCNT-2316068,JPVSNCKCEXNVEF,CYP1A2_R04_OCNT-2313567,3,10,0.3333333333333333,0.3333333333333333,OCNT-2313567,DHNZZMXDGCZABY,CYP1A2,4,22,6.993996538
OCNT-0497498,ZBLHKJMPDFGDTA,CYP1A2_R09_OCNT-2315130,3,1,0.39436619718309857,0.39436619718309857,OCNT-2315130,NVWRCKWSACBUON,CYP1A2,9,79,6.304488135
OCNT-2317059,NMVBTWDJOZAZKW,CYP1A2_R09_OCNT-2315130,3,2,0.38028169014084506,0.38028169014084506,OCNT-2315130,NVWRCKWSACBUON,CYP1A2,9,79,6.304488135
OCNT-2317265,VRHLCRQRRJHCMR,CYP1A2_R09_OCNT-2315130,3,3,0.38028169014084506,0.38028169014084506,OCNT-2315130,NVWRCKWSACBUON,CYP1A2,9,79,6.304488135
OCNT-2314763,PXEMWOAWSRNDKZ,CYP1A2_R09_OCNT-2315130,3,4,0.37681159420289856,0.37681159420289856,OCNT-2315130,NVWRCKWSACBUON,CYP1A2,9,79,6.304488135
OCNT-2311121,YINKADFCKUPJHC,CYP1A2_R09_OCNT-2315130,3,5,0.35384615384615387,0.35384615384615387,OCNT-2315130,NVWRCKWSACBUON,CYP1A2,9,79,6.304488135
OCNT-2314536,JUZQLSXEWXJSQX,CYP1A2_R09_OCNT-2315130,3,6,0.35294117647058826,0.35294117647058826,OCNT-2315130,NVWRCKWSACBUON,CYP1A2,9,79,6.304488135
OCNT-2395342,OENNRUNZZPQSEX,CYP1A2_R09_OCNT-2315130,3,7,0.35294117647058826,0.35294117647058826,OCNT-2315130,NVWRCKWSACBUON,CYP1A2,9,79,6.304488135
OCNT-2395340,LGCUCBFUBNZFJW,CYP1A2_R09_OCNT-2315130,3,8,0.352112676056338,0.352112676056338,OCNT-2315130,NVWRCKWSACBUON,CYP1A2,9,79,6.304488135
OCNT-2313039,NPAFTASKBUHIIW,CYP1A2_R09_OCNT-2315130,3,9,0.34782608695652173,0.34782608695652173,OCNT-2315130,NVWRCKWSACBUON,CYP1A2,9,79,6.304488135
OCNT-0456022,CJZYOXYZIUAOHK,CYP1A2_R09_OCNT-2315130,3,10,0.3466666666666667,0.3466666666666667,OCNT-2315130,NVWRCKWSACBUON,CYP1A2,9,79,6.304488135
OCNT-2316976,XMGORMGYUQDAAL,CYP1A2_R14_OCNT-2317761,3,1,0.5,0.5,OCNT-2317761,JMXRCYKGNHZSPJ,CYP1A2,14,163,5.91937032
OCNT-2311240,QKXALNDLTVLRJT,CYP1A2_R14_OCNT-2317761,3,2,0.4142857142857143,0.4142857142857143,OCNT-2317761,JMXRCYKGNHZSPJ,CYP1A2,14,163,5.91937032
OCNT-2314222,DRWGVCFKZYRZIO,CYP1A2_R14_OCNT-2317761,3,3,0.4057971014492754,0.4057971014492754,OCNT-2317761,JMXRCYKGNHZSPJ,CYP1A2,14,163,5.91937032
OCNT-2310465,OKIZSZJYXQZGPI,CYP1A2_R14_OCNT-2317761,3,4,0.391304347826087,0.391304347826087,OCNT-2317761,JMXRCYKGNHZSPJ,CYP1A2,14,163,5.91937032
OCNT-2310489,BEGOXMGRIYSGIP,CYP1A2_R14_OCNT-2317761,3,5,0.38235294117647056,0.38235294117647056,OCNT-2317761,JMXRCYKGNHZSPJ,CYP1A2,14,163,5.91937032
OCNT-2314567,KXMATESBGAVCSV,CYP1A2_R14_OCNT-2317761,3,6,0.37681159420289856,0.37681159420289856,OCNT-2317761,JMXRCYKGNHZSPJ,CYP1A2,14,163,5.91937032
OCNT-2314349,NRCJMMNOZIJRIM,CYP1A2_R14_OCNT-2317761,3,7,0.36764705882352944,0.36764705882352944,OCNT-2317761,JMXRCYKGNHZSPJ,CYP1A2,14,163,5.91937032
OCNT-2315332,CTEHMITXXKEHTJ,CYP1A2_R14_OCNT-2317761,3,8,0.3582089552238806,0.3582089552238806,OCNT-2317761,JMXRCYKGNHZSPJ,CYP1A2,14,163,5.91937032
OCNT-2308938,LOWTXHIWNNBQNU,CYP1A2_R14_OCNT-2317761,3,9,0.34328358208955223,0.34328358208955223,OCNT-2317761,JMXRCYKGNHZSPJ,CYP1A2,14,163,5.91937032
OCNT-2309663,BBRIXFTZIRVEEF,CYP1A2_R14_OCNT-2317761,3,10,0.34328358208955223,0.34328358208955223,OCNT-2317761,JMXRCYKGNHZSPJ,CYP1A2,14,163,5.91937032
OCNT-2310461,COFKGHPLSNWTDM,CYP1A2_R19_OCNT-2308635,3,1,0.5797101449275363,0.5797101449275363,OCNT-2308635,RJVRSUUZAWJBFO,CYP1A2,19,213,5.796193795
OCNT-2311574,IXIWLXFULLNPDO,CYP1A2_R19_OCNT-2308635,3,2,0.5211267605633803,0.5211267605633803,OCNT-2308635,RJVRSUUZAWJBFO,CYP1A2,19,213,5.796193795
OCNT-0482560,UZKLXWCYRQKDIN,CYP1A2_R19_OCNT-2308635,3,3,0.4375,0.4375,OCNT-2308635,RJVRSUUZAWJBFO,CYP1A2,19,213,5.796193795
OCNT-2312581,DXIJNEODHVKRKU,CYP1A2_R19_OCNT-2308635,3,4,0.4358974358974359,0.4358974358974359,OCNT-2308635,RJVRSUUZAWJBFO,CYP1A2,19,213,5.796193795
OCNT-0482390,DHEWIZFKFPHWGB,CYP1A2_R19_OCNT-2308635,3,5,0.38271604938271603,0.38271604938271603,OCNT-2308635,RJVRSUUZAWJBFO,CYP1A2,19,213,5.796193795
OCNT-2317512,RBHWHOHULGCWMO,CYP1A2_R19_OCNT-2308635,3,6,0.36619718309859156,0.36619718309859156,OCNT-2308635,RJVRSUUZAWJBFO,CYP1A2,19,213,5.796193795
OCNT-0482578,UUGSDVFMLFYQJR,CYP1A2_R19_OCNT-2308635,3,7,0.35802469135802467,0.35802469135802467,OCNT-2308635,RJVRSUUZAWJBFO,CYP1A2,19,213,5.796193795
OCNT-2310867,WHGJFJLSFMSHAM,CYP1A2_R19_OCNT-2308635,3,8,0.34177215189873417,0.34177215189873417,OCNT-2308635,RJVRSUUZAWJBFO,CYP1A2,19,213,5.796193795
OCNT-0475198,NUPQOHBGNAUKPI,CYP1A2_R19_OCNT-2308635,3,9,0.3411764705882353,0.3411764705882353,OCNT-2308635,RJVRSUUZAWJBFO,CYP1A2,19,213,5.796193795
OCNT-2310442,VTMZRYUXSIFDIG,CYP1A2_R19_OCNT-2308635,3,10,0.3333333333333333,0.3333333333333333,OCNT-2308635,RJVRSUUZAWJBFO,CYP1A2,19,213,5.796193795
OCNT-2315147,CAFOAHPXRAJQAK,CYP1A2_R24_OCNT-2311592,3,1,0.4647887323943662,0.4647887323943662,OCNT-2311592,DIYLEQWUQDMBDH,CYP1A2,24,276,5.68807669
OCNT-0482156,BDQJULGAUTYTLR,CYP1A2_R24_OCNT-2311592,3,2,0.3918918918918919,0.3918918918918919,OCNT-2311592,DIYLEQWUQDMBDH,CYP1A2,24,276,5.68807669
OCNT-0482096,POLTVCNWIBRBIN,CYP1A2_R24_OCNT-2311592,3,3,0.38571428571428573,0.38571428571428573,OCNT-2311592,DIYLEQWUQDMBDH,CYP1A2,24,276,5.68807669
OCNT-0482148,ISQHNTAKNWDIFN,CYP1A2_R24_OCNT-2311592,3,4,0.3835616438356164,0.3835616438356164,OCNT-2311592,DIYLEQWUQDMBDH,CYP1A2,24,276,5.68807669
OCNT-0482146,UMSOGALGNZBZDY,CYP1A2_R24_OCNT-2311592,3,5,0.3783783783783784,0.3783783783783784,OCNT-2311592,DIYLEQWUQDMBDH,CYP1A2,24,276,5.68807669
OCNT-0479249,HJYOKUAYLVOYOT,CYP1A2_R24_OCNT-2311592,3,6,0.36486486486486486,0.36486486486486486,OCNT-2311592,DIYLEQWUQDMBDH,CYP1A2,24,276,5.68807669
OCNT-2311681,HLXPTOWPJDRPRH,CYP1A2_R24_OCNT-2311592,3,7,0.36231884057971014,0.36231884057971014,OCNT-2311592,DIYLEQWUQDMBDH,CYP1A2,24,276,5.68807669
OCNT-0482548,LCEKFJZASJXZAV,CYP1A2_R24_OCNT-2311592,3,8,0.3561643835616438,0.3561643835616438,OCNT-2311592,DIYLEQWUQDMBDH,CYP1A2,24,276,5.68807669
OCNT-2315478,XYEJEKANMDKRRF,CYP1A2_R24_OCNT-2311592,3,9,0.3561643835616438,0.3561643835616438,OCNT-2311592,DIYLEQWUQDMBDH,CYP1A2,24,276,5.68807669
OCNT-0482222,OVTLOSXFOPWNAJ,CYP1A2_R24_OCNT-2311592,3,10,0.35526315789473684,0.35526315789473684,OCNT-2311592,DIYLEQWUQDMBDH,CYP1A2,24,276,5.68807669
OCNT-2313058,YGQRUXKHKRRRPX,CYP2C9_R03_OCNT-2313300,3,1,0.45,0.45,OCNT-2313300,AMGUHAQZHHPZGU,CYP2C9,3,7,6.556153238
OCNT-2318638,LOVRDRMOMCXLJW,CYP2C9_R03_OCNT-2313300,3,2,0.4090909090909091,0.4090909090909091,OCNT-2313300,AMGUHAQZHHPZGU,CYP2C9,3,7,6.556153238
OCNT-2311253,KVYQCPDIBVJAEF,CYP2C9_R03_OCNT-2313300,3,3,0.373134328358209,0.373134328358209,OCNT-2313300,AMGUHAQZHHPZGU,CYP2C9,3,7,6.556153238
OCNT-2314795,WBCFEEVPPONADX,CYP2C9_R03_OCNT-2313300,3,4,0.36363636363636365,0.36363636363636365,OCNT-2313300,AMGUHAQZHHPZGU,CYP2C9,3,7,6.556153238
OCNT-2310161,KGAOPTNPBILCQP,CYP2C9_R03_OCNT-2313300,3,5,0.3484848484848485,0.3484848484848485,OCNT-2313300,AMGUHAQZHHPZGU,CYP2C9,3,7,6.556153238
OCNT-2314135,UHKMGEDTTFFMSI,CYP2C9_R03_OCNT-2313300,3,6,0.3442622950819672,0.3442622950819672,OCNT-2313300,AMGUHAQZHHPZGU,CYP2C9,3,7,6.556153238
OCNT-2309243,OKRBQLXCTWVFIO,CYP2C9_R03_OCNT-2313300,3,7,0.34328358208955223,0.34328358208955223,OCNT-2313300,AMGUHAQZHHPZGU,CYP2C9,3,7,6.556153238
OCNT-2311801,ZGKKTJUHLOHJDN,CYP2C9_R03_OCNT-2313300,3,8,0.34285714285714286,0.34285714285714286,OCNT-2313300,AMGUHAQZHHPZGU,CYP2C9,3,7,6.556153238
OCNT-2314801,MSJUBWSXQQCCCY,CYP2C9_R03_OCNT-2313300,3,9,0.3384615384615385,0.3384615384615385,OCNT-2313300,AMGUHAQZHHPZGU,CYP2C9,3,7,6.556153238
OCNT-2316229,FHAJACFOFHBTNN,CYP2C9_R03_OCNT-2313300,3,10,0.3380281690140845,0.3380281690140845,OCNT-2313300,AMGUHAQZHHPZGU,CYP2C9,3,7,6.556153238
OCNT-2311071,DYUYVURCSOVEDN,CYP2C9_R08_OCNT-2312606,3,1,0.5138888888888888,0.5138888888888888,OCNT-2312606,OPUUOMNWXYQDMA,CYP2C9,8,41,5.9224618
OCNT-0493949,NVDBBGBUTKLRSN,CYP2C9_R08_OCNT-2312606,3,2,0.417910447761194,0.417910447761194,OCNT-2312606,OPUUOMNWXYQDMA,CYP2C9,8,41,5.9224618
OCNT-0022301,FEBOTPHFXYHVPL,CYP2C9_R08_OCNT-2312606,3,3,0.4166666666666667,0.4166666666666667,OCNT-2312606,OPUUOMNWXYQDMA,CYP2C9,8,41,5.9224618
OCNT-2313526,NJETWSWVWMKXSO,CYP2C9_R08_OCNT-2312606,3,4,0.3972602739726027,0.3972602739726027,OCNT-2312606,OPUUOMNWXYQDMA,CYP2C9,8,41,5.9224618
OCNT-0022271,YVUQSNJEYSNKRX,CYP2C9_R08_OCNT-2312606,3,5,0.3835616438356164,0.3835616438356164,OCNT-2312606,OPUUOMNWXYQDMA,CYP2C9,8,41,5.9224618
OCNT-2311887,GHIFDJGPEUVFQM,CYP2C9_R08_OCNT-2312606,3,6,0.35443037974683544,0.35443037974683544,OCNT-2312606,OPUUOMNWXYQDMA,CYP2C9,8,41,5.9224618
OCNT-2315991,OXEBQHUGNKQHBU,CYP2C9_R08_OCNT-2312606,3,7,0.35443037974683544,0.35443037974683544,OCNT-2312606,OPUUOMNWXYQDMA,CYP2C9,8,41,5.9224618
OCNT-2310759,FJRUVLPXIUVCHI,CYP2C9_R08_OCNT-2312606,3,8,0.3466666666666667,0.3466666666666667,OCNT-2312606,OPUUOMNWXYQDMA,CYP2C9,8,41,5.9224618
OCNT-2310904,SALPRQGNBKYGBL,CYP2C9_R08_OCNT-2312606,3,9,0.3466666666666667,0.3466666666666667,OCNT-2312606,OPUUOMNWXYQDMA,CYP2C9,8,41,5.9224618
OCNT-2310834,MLYVEOMHGDYSSG,CYP2C9_R08_OCNT-2312606,3,10,0.3380281690140845,0.3380281690140845,OCNT-2312606,OPUUOMNWXYQDMA,CYP2C9,8,41,5.9224618
OCNT-2309933,NQKQACGDDZDFGL,CYP2C9_R13_OCNT-2315368,3,1,0.5,0.5,OCNT-2315368,FSKSZHRSWMPXOS,CYP2C9,13,73,5.713666525
OCNT-2312595,JVSOGURKRNBPMA,CYP2C9_R13_OCNT-2315368,3,2,0.41975308641975306,0.41975308641975306,OCNT-2315368,FSKSZHRSWMPXOS,CYP2C9,13,73,5.713666525
OCNT-2311993,OXSVLALMOLJRPR,CYP2C9_R13_OCNT-2315368,3,3,0.3950617283950617,0.3950617283950617,OCNT-2315368,FSKSZHRSWMPXOS,CYP2C9,13,73,5.713666525
OCNT-2308550,JCVYGXQQGUWEBI,CYP2C9_R13_OCNT-2315368,3,4,0.38823529411764707,0.38823529411764707,OCNT-2315368,FSKSZHRSWMPXOS,CYP2C9,13,73,5.713666525
OCNT-2317446,LUSTVCBFDWUOOY,CYP2C9_R13_OCNT-2315368,3,5,0.367816091954023,0.367816091954023,OCNT-2315368,FSKSZHRSWMPXOS,CYP2C9,13,73,5.713666525
OCNT-2316464,RVMONIUXPWNMOU,CYP2C9_R13_OCNT-2315368,3,6,0.3563218390804598,0.3563218390804598,OCNT-2315368,FSKSZHRSWMPXOS,CYP2C9,13,73,5.713666525
OCNT-2315554,MCUGARSNQNMCRT,CYP2C9_R13_OCNT-2315368,3,7,0.35555555555555557,0.35555555555555557,OCNT-2315368,FSKSZHRSWMPXOS,CYP2C9,13,73,5.713666525
OCNT-2316252,PQYPFFASSMZDMA,CYP2C9_R13_OCNT-2315368,3,8,0.35365853658536583,0.35365853658536583,OCNT-2315368,FSKSZHRSWMPXOS,CYP2C9,13,73,5.713666525
OCNT-0461353,UTRDNOPSLXRYRQ,CYP2C9_R13_OCNT-2315368,3,9,0.3522727272727273,0.3522727272727273,OCNT-2315368,FSKSZHRSWMPXOS,CYP2C9,13,73,5.713666525
OCNT-2314570,VYPAFGXRKCBKND,CYP2C9_R13_OCNT-2315368,3,10,0.34831460674157305,0.34831460674157305,OCNT-2315368,FSKSZHRSWMPXOS,CYP2C9,13,73,5.713666525
OCNT-2314833,ZTGPOQMDDOIOQA,CYP2C9_R18_OCNT-2315528,3,1,0.5303030303030303,0.5303030303030303,OCNT-2315528,RULZEKFPEFTQEF,CYP2C9,18,117,5.558461777
